farm_id,farm_class,x_coord,y_coords
F13246,small,3105.9373168732673,37529.22908301528
F13247,small,18236.79772117424,47877.82621002124
F13248,small,27825.021462901674,19785.792650186286
F13249,small,21647.07897769225,21034.878906390575
F13250,small,34391.59404292743,16667.89227095448
F13251,small,14355.412449386558,50010.56725401293
F13252,small,26210.77006434956,10689.1130398083
F13253,small,30421.04850796235,16011.953464190325
F13254,small,22885.225969119496,50429.490725400094
F13255,small,39358.396622433764,30708.711857600993
F13256,small,20798.44531555433,28740.50596608066
F13257,small,7699.001598240066,44367.420930830966
F13258,small,34036.36466094677,41418.24087718468
F13259,small,5442.864153465141,38151.39820112382
F13260,small,12734.468789550981,49724.99466447658
F13261,small,15403.976642213462,28224.449099378315
F13262,small,22986.89623132253,13973.181758127192
F13263,small,33343.32549875154,49651.832414478646
F13264,small,27800.70506013899,49915.8999379488
F13265,small,19987.165756205995,58440.64450406244
F13266,small,30946.14475052334,44876.86645235232
F13267,small,28633.606613967444,19580.913089851812
F13268,small,35959.13355321006,50591.52180298237
F13269,small,19099.61971330304,55906.48314369629
F13270,small,20768.60764791976,21420.08094504485
F13271,small,10864.133463596358,30937.06936942689
F13272,small,46091.943821273126,22284.67268837468
F13273,small,43223.26737771517,35372.92020336547
F13274,small,20920.960949665554,52977.30345273128
F13275,small,13161.128143081236,28338.78468125857
F13276,small,37104.161618331236,49353.116343465226
F13277,small,19766.328973855307,28303.143125858973
F13278,small,26193.177247537293,30543.710183595893
F13279,small,24630.439079715004,35879.59333818599
F13280,small,18706.92325868607,45187.772387861165
F13281,small,23123.147874718692,25957.895526870874
F13282,small,35622.4076597799,52969.24564109488
F13283,small,5071.452707179654,38398.61203479766
F13284,small,25367.504493561304,15310.796266338055
F13285,small,5976.778868942923,38303.774897764364
F13286,small,30718.629133338407,46400.7103123163
F13287,small,26610.85121891097,53054.26158944231
F13288,small,31991.661668024506,9349.889334709678
F13289,small,18845.433049526553,53248.44370077777
F13290,small,30606.480949524732,20826.319994476376
F13291,small,36575.939491642566,5353.022309857491
F13292,small,29095.755644555695,7603.633316651743
F13293,small,29996.462721632477,34482.73968949942
F13294,small,49210.00457844691,24616.279059989713
F13295,small,47995.869851422045,31760.808589085445
F13296,small,23720.971090198756,59343.056905886835
F13297,small,32474.934308349464,21572.347147072593
F13298,small,11908.334275263565,36632.77753655602
F13299,small,4136.2462635877055,43046.99201495333
F13300,small,18266.299588755966,25564.210366703508
F13301,small,22670.51684465554,19976.71185847142
F13302,small,34039.82630733045,5089.443437019429
F13303,small,10544.806057162852,47939.66073572158
F13304,small,19424.656332984276,43639.94184763512
F13305,small,11539.495759494997,48069.62848886606
F13306,small,36402.15768769749,35623.05232800882
F13307,small,37595.45719664716,38470.56426962835
F13308,small,7141.372000202015,37404.67229855628
F13309,small,38146.56281940768,24221.64306953489
F13310,small,4752.708973552768,45016.12666430569
F13311,small,25767.653489125918,14861.177677202073
F13312,small,3486.368548642351,34682.913398612814
F13313,small,25048.569941378697,47754.00171297941
F13314,small,29291.690850741667,29156.535808123692
F13315,small,25655.037573626294,36367.15607851768
F13316,small,29382.3889689299,31664.258063353587
F13317,small,32815.68699997234,8696.812618550042
F13318,small,35458.994020719954,13661.57639707043
F13319,small,10651.017006593884,39708.64421812891
F13320,small,24998.44983539791,40074.12616567798
F13321,small,12414.419433667666,44143.297967850405
F13322,small,38052.888221748515,23572.6839589566
F13323,small,5377.254419572311,40785.43159753846
F13324,small,20060.06621604273,25850.720341407276
F13325,small,48326.18022308264,33045.235229587146
F13326,small,15842.852214862634,57150.38259620333
F13327,small,22395.255219522896,8082.441780063841
F13328,small,32605.05339905845,45244.879571959966
F13329,small,8786.004105277618,38464.945075940115
F13330,small,33742.55195273059,17941.259855839155
F13331,small,30563.68240453483,14366.900912500188
F13332,small,33671.91894471875,6919.792380040415
F13333,small,1853.395011157755,26940.078638015493
F13334,small,22033.280184670984,44211.19071826666
F13335,small,32423.07217521336,13352.088231545682
F13336,small,26026.345712898103,56779.78647500151
F13337,small,18635.423581728654,27367.52241419769
F13338,small,4077.9911419778778,44865.38586239715
F13339,small,30078.115740976937,37004.73366356364
F13340,small,20798.482074414675,39510.948442823275
F13341,small,28810.050161323456,53149.79091244274
F13342,small,30996.634613835107,42187.55781751493
F13343,small,16640.598360373267,40624.430149793414
F13344,small,8889.117375461197,41242.2300311492
F13345,small,36258.270648183025,27885.021847673088
F13346,small,34726.84257918304,25673.155851485262
F13347,small,33762.74472587661,18580.205692190386
F13348,small,2082.9958360587243,28100.116475329334
F13349,small,39435.89263178059,22631.07988018153
F13350,small,9732.069903715954,48045.887161519284
F13351,small,24604.37514121878,31232.867499816817
F13352,small,49451.25901389916,23392.42807280918
F13353,small,19168.396622173947,39019.69833233378
F13354,small,10991.598975393841,28465.8605771385
F13355,small,35279.974656710445,12112.088589260793
F13356,small,36725.74597796974,22553.326550335536
F13357,small,32446.51293387999,28901.124701812358
F13358,small,14883.043153291892,58065.03202191143
F13359,small,22706.556725067014,10731.327374115986
F13360,small,29976.205967684233,25603.55582262982
F13361,small,36416.24115132903,46293.256172228794
F13362,small,20130.531300674465,41785.56995873108
F13363,small,27779.659136965965,58401.74372360303
F13364,small,35070.291770976946,49731.005544851134
F13365,small,25086.731435430273,42159.19996284164
F13366,small,24440.459545063655,17094.977775699856
F13367,small,14272.825251500868,48722.52890098405
F13368,small,24735.524172347104,30549.02727183231
F13369,small,20010.351823849338,38827.32733990374
F13370,small,42122.33129349979,40623.93517314805
F13371,small,28572.442496470558,53482.882729370904
F13372,small,21851.691257353352,44694.93165408145
F13373,small,10596.84267422908,42173.406827628474
F13374,small,36038.20039121599,50368.898767819446
F13375,small,23204.027529719056,13961.255712352531
F13376,small,48989.94311029183,22316.55659220513
F13377,small,31772.890757272424,5308.270688734169
F13378,small,16405.194551889515,35649.45953415811
F13379,small,17362.651042725924,34710.432248489284
F13380,small,24079.863809487033,21061.762668583724
F13381,small,5606.010627352195,35768.325207852846
F13382,small,32802.94716814763,36658.500295393365
F13383,small,15195.323955706666,46222.8955128188
F13384,small,33984.81544322836,21978.54759381856
F13385,small,21909.57876264855,49970.454282938896
F13386,small,40330.064552497635,30690.348815097335
F13387,small,44265.5264286162,24913.0941444854
F13388,small,17454.046334975188,55940.604412205364
F13389,small,17891.34551191089,54442.49992474298
F13390,small,32725.803907563615,35219.0787989205
F13391,small,14246.625065891509,37432.650298743065
F13392,small,7364.285014724915,29279.189735529028
F13393,small,40403.64243294447,37104.28284343873
F13394,small,39162.02198778029,35925.50821046961
F13395,small,22204.835469353777,12823.968809000331
F13396,small,17709.190978488783,44975.613211274744
F13397,small,29992.34516648574,44180.34378302793
F13398,small,30993.118999705774,17055.99857499059
F13399,small,12410.276804568546,43673.71280499051
F13400,small,25028.053341394705,34335.700841422266
F13401,small,37028.039616754184,45808.61389185017
F13402,small,27362.407236315117,11154.711453714439
F13403,small,4730.85777508949,29937.198966911474
F13404,small,29497.10140645479,42036.54657006021
F13405,small,36276.14458825077,41384.402204656806
F13406,small,27475.885728208024,6999.543191827711
F13407,small,34592.25875593458,21043.424001416905
F13408,small,23381.734987963588,15822.82542261253
F13409,small,16974.040366807036,60387.63750901007
F13410,small,39079.60072057295,24439.183734603717
F13411,small,28312.683641460964,28174.040139111195
F13412,small,15325.367993506368,53229.51124488944
F13413,small,22738.709417524617,51647.49759604377
F13414,small,16507.258807736896,34916.60787606801
F13415,small,41609.23411153006,41032.81344915385
F13416,small,33107.480247947446,4607.143273669391
F13417,small,38074.55213528553,12450.03206092962
F13418,small,27719.40558431952,15455.308337214818
F13419,small,29980.303590002986,17456.42792037627
F13420,small,13283.591269300561,43935.49509582454
F13421,small,30396.120546011003,20478.910168293107
F13422,small,12109.332155165048,58525.144765187266
F13423,small,31044.871749873917,38377.331447013225
F13424,small,3568.0252891442583,40025.59621954096
F13425,small,20416.59479574738,50778.450462773304
F13426,small,23174.547672397355,31997.566631756185
F13427,small,19946.14122876235,21978.37977807524
F13428,small,16014.460915872363,53061.86064251372
F13429,small,40018.60748168782,33009.55808993532
F13430,small,32580.84962692473,49710.268825042134
F13431,small,22714.93511357688,56036.737060240404
F13432,small,20033.716146366925,46459.458906990294
F13433,small,20735.44671069951,45353.238780850785
F13434,small,20520.07063374579,29041.37561676007
F13435,small,27194.7674238549,51776.11772789752
F13436,small,39774.54172322105,23914.02321984896
F13437,small,38791.571598954666,30088.35406978979
F13438,small,38825.06782934809,24341.83331148872
F13439,small,12652.61547623813,40031.93495304623
F13440,small,24737.180520338217,22718.408131101336
F13441,small,9509.326834206848,31957.847612164984
F13442,small,23526.58870532559,40844.04050672878
F13443,small,33088.3824905279,25287.94563029419
F13444,small,45540.540282101945,32811.345003437935
F13445,small,29247.73854120054,36659.38137100149
F13446,small,33905.31823958288,28672.150325386632
F13447,small,38508.16241343273,48612.34710156831
F13448,small,27046.6230700117,8314.028583317622
F13449,small,13152.852998806246,45430.658664505245
F13450,small,29505.2562250164,40622.99275626047
F13451,small,16337.978111893779,46438.39770254365
F13452,small,44697.91171029728,29524.02161897967
F13453,small,24260.4010833659,16581.399989652746
F13454,small,18867.49672184602,33068.93561634669
F13455,small,25524.71870157374,49520.737614811806
F13456,small,31585.309522404466,9746.480219702631
F13457,small,11740.545386200356,39932.65575595687
F13458,small,24020.84058622043,13378.289295006516
F13459,small,38369.44967642242,44813.70416451754
F13460,small,7439.401191891229,30602.852113006884
F13461,small,27460.396002931167,38170.98431280485
F13462,small,44739.062299072495,41894.256786847465
F13463,small,15106.897132508055,42073.379134567804
F13464,small,24475.758554079293,55894.72920157966
F13465,small,28150.109791776038,34549.56507096941
F13466,small,34484.69882954365,16307.029482189939
F13467,small,31574.243800899243,45974.07402795742
F13468,small,25261.50605699813,10646.187634397698
F13469,small,34696.4086356053,45645.01697365116
F13470,small,38023.1508264753,22446.239695142125
F13471,small,16167.164209653953,39482.852895399745
F13472,small,36846.57218177456,14176.122208764082
F13473,small,7257.744165928847,49861.10307744079
F13474,small,38935.37446615612,38936.30222935536
F13475,small,36183.38582940927,21182.23288726621
F13476,small,24073.901608768392,56072.31086791726
F13477,small,42505.58738628553,41715.20385603533
F13478,small,36713.98341017998,41916.14665581119
F13479,small,36713.83666978088,38860.6574809648
F13480,small,19420.618021501778,41766.528183937386
F13481,small,44605.25481205221,33055.19343390621
F13482,small,29488.576860695073,35700.29738415047
F13483,small,31069.64348954802,36959.93400508126
F13484,small,14872.64232943299,46718.66209608975
F13485,small,30701.879041274573,20424.31430689523
F13486,small,35025.39864225704,26534.978980424912
F13487,small,37402.61567158486,29081.84143071337
F13488,small,11521.268679518786,58984.005202843175
F13489,small,9588.896335125999,38131.540644918205
F13490,small,36081.41306016572,51657.79789995497
F13491,small,12012.99860871837,31871.16458700517
F13492,small,14791.300870073304,34034.65874826181
F13493,small,28086.780911096546,18778.16026826967
F13494,small,42563.433616807495,32522.502320556225
F13495,small,36803.924143557684,36812.858033556615
F13496,small,27025.304639270696,47863.4572356267
F13497,small,41900.07388251929,23527.203748095835
F13498,small,29913.414979632715,29375.839889388397
F13499,small,34805.2591622582,26524.815038630542
F13500,small,25223.055415195984,35467.0663585278
F13501,small,27201.213868033607,16449.900400044367
F13502,small,25720.109204058746,25493.924406370723
F13503,small,25421.257298291013,37283.155539669264
F13504,small,5360.048363443457,33804.58319526592
F13505,small,21982.52891427263,52259.48473386776
F13506,small,37866.95357201274,52986.46298325559
F13507,small,13493.51087758802,45329.71447932466
F13508,small,27244.26551710461,55321.07950548489
F13509,small,41364.80699923564,22182.90495991336
F13510,small,17187.522014426482,34270.932079348415
F13511,small,31128.0637690463,18215.828386965408
F13512,small,18718.44274360032,51961.66431718125
F13513,small,36647.73775428785,41705.641404434056
F13514,small,43753.19850801569,39537.44321004445
F13515,small,8690.356031743986,32916.034031601695
